,Credit Score,Current Loan Amount,Annual Income,Term,Home Ownership_Rent,Home Ownership_Home Mortgage,Purpose_small business,Number of Open Accounts,Tax Liens,Number of Credit Problems,Monthly Debt,Years of Credit History,Current Credit Balance,Purpose_debt consolidation,Purpose_educational expenses,Credit Default
39,0.18387507637322756,-0.36538508508645806,-1.1242601265871517,-0.5915167019106974,0,1,0,-1.0452953217017178,-0.11095342154390785,1.6647792271904904,-0.8746000992632442,-0.6273495058296397,-0.817168726553382,1,0,0
40,-0.29089990852436415,-0.36515560252590273,-0.8898974481336059,1.6905693394114378,0,1,0,0.1770499170222909,-0.11095342154390785,-0.3409788778582933,-0.39078199237740413,2.0141420296879935,-0.6490769599313351,1,0,0
41,0.3816979867472241,-0.347575722286363,0.5412418140131748,-0.5915167019106974,0,1,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,1.010948907589769,-0.7267604775964324,1.4732908117314578,1,0,0
42,0.3421334046724248,-0.3626306052229755,-0.20368593655359266,1.6905693394114378,1,0,0,3.844085633194317,-0.11095342154390785,-0.3409788778582933,4.226620380565847,-0.35751972531977383,2.5281682674851065,0,0,1
43,0.9751667178692137,-0.36630646101277187,0.39545577153323125,-0.5915167019106974,0,1,0,2.621740394470308,-0.11095342154390785,-0.3409788778582933,1.6781483315916113,0.09693043132842104,-0.15077931890666138,1,0,0
44,-1.8339186094415372,-0.36446991139151064,-0.2717947646682536,1.6905693394114378,0,1,0,3.2329130138323126,-0.11095342154390785,-0.3409788778582933,-0.17344117209177196,-0.7551636123869445,-0.6634831177392702,1,0,1
45,0.5795208971212207,2.76051988315993,0.5851659808172095,-0.5915167019106974,0,1,0,-0.026674289431710546,-0.11095342154390785,-0.3409788778582933,0.9114182155839645,0.19634140309521358,4.6389393809954536,1,0,0
46,0.3421334046724248,-0.36367326922934257,-0.20368593655359266,-0.5915167019106974,1,0,0,-1.0452953217017178,-0.11095342154390785,-0.3409788778582933,-1.0270405357135834,-0.513736966667591,-0.30954593773602,1,0,0
47,0.3421334046724248,-0.36169269001301807,-0.20368593655359266,1.6905693394114378,1,0,0,-0.4341227023397134,-0.11095342154390785,-0.3409788778582933,-0.6939858527758787,-0.14449621439093244,0.06788344151419473,1,0,1
48,-1.2404498783195474,-0.3592455651705796,0.1744536744060128,-0.5915167019106974,1,0,0,2.2142919815623054,-0.11095342154390785,-0.3409788778582933,0.44076465684042543,-0.7835667471774566,0.01844820289526417,1,0,0
49,0.18387507637322756,-0.3665049324164954,-0.1247028007052856,1.6905693394114378,0,1,0,-0.026674289431710546,-0.11095342154390785,-0.3409788778582933,0.4395068974637725,0.5371790205813601,0.4044854108771911,0,0,0
50,1.0542958820188124,-0.3695502280173784,-0.8890184625200318,-0.5915167019106974,1,0,0,0.9919467428382966,-0.11095342154390785,1.6647792271904904,-0.7366658209569692,-0.49953539927233476,-0.41851865841596003,1,0,0
51,-0.6074165651227585,-0.36502122084629823,-0.8543864293452097,-0.5915167019106974,0,1,0,0.9919467428382966,-0.11095342154390785,-0.3409788778582933,-0.7046348821648737,1.0768385816010912,-0.02787865312610365,1,0,0
52,0.30256882259762546,-0.3707596631338187,-0.1354766529402375,-0.5915167019106974,0,1,0,-0.6378469087937149,-0.11095342154390785,-0.3409788778582933,0.7555399035041072,-0.7977683145727129,0.34793675823691506,0,0,0
53,0.10474591222362895,-0.3636243405152301,0.7667141808322847,1.6905693394114378,0,1,0,1.3993951557462996,-0.11095342154390785,-0.3409788778582933,0.8351141467336847,-0.38592286011028615,-0.06822785030600466,1,0,0
54,-3.495631056583108,-0.3501413786615808,0.36531912192497423,1.6905693394114378,0,1,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.11365567638820107,0.08272886393316475,0.238246718495999,0,0,1
55,0.3421334046724248,-0.3654181636537453,-0.4556785550279688,-0.5915167019106974,1,0,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,-0.8019854579178131,-1.0107918255015542,-0.38151695018728043,1,0,0
56,0.61908547919602,-0.3638441751603267,-0.7716613261705441,1.6905693394114378,1,0,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,-0.1716803089644578,-1.2522184712209077,-0.6278562710441279,1,0,1
57,0.7377792254204179,-0.3520654486587895,4.340318091379407,-0.5915167019106974,0,1,0,0.1770499170222909,-0.11095342154390785,-0.3409788778582933,0.6772234196511826,0.054325729142652664,0.41177815466378065,1,0,0
58,-0.33046449059916344,-0.3595825530748185,-0.11515952832933754,-0.5915167019106974,0,1,0,2.2142919815623054,-0.11095342154390785,-0.3409788778582933,0.6458632858599688,-0.11609307960042034,0.6604487624688001,1,0,0
59,0.8960375537196151,2.76051988315993,0.870384255484689,-0.5915167019106974,1,0,0,-0.026674289431710546,-0.11095342154390785,-0.3409788778582933,0.6414192027291282,-1.1102027972683468,-0.48821816050746314,1,0,0
60,0.4608271508968227,-0.3562519548310829,0.6056840164254979,1.6905693394114378,0,1,0,0.9919467428382966,-0.11095342154390785,-0.3409788778582933,1.1074609770916064,3.00825174735592,-0.17839610275423806,1,0,1
61,-0.2117707443747655,-0.36029718795558696,0.5893348840130184,-0.5915167019106974,0,0,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,1.5844033327184104,0.18213983569995779,-0.3213817022421243,1,0,0
62,0.9751667178692137,-0.36280220029077814,0.06872426203037764,-0.5915167019106974,0,1,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,-0.23574218654864876,1.0342338794153234,0.10841196845933974,1,0,0
63,0.4212625688220234,-0.3644416567819528,-0.9669970433813969,-0.5915167019106974,0,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.12338234890098398,0.3099539422572624,0.5823805379992435,1,0,1
64,-3.5747602207327067,-0.35877212817628074,0.17415230790993025,-0.5915167019106974,1,0,0,0.1770499170222909,3.5711291518158657,1.6647792271904904,1.601676561491111,-1.3800325777782125,-0.30811129961406797,0,0,0
65,0.8960375537196151,-0.36771919149066506,-0.7831132530216818,-0.5915167019106974,0,1,0,-1.4527437346097205,-0.11095342154390785,-0.3409788778582933,-1.4234024406094874,-0.49953539927233476,-0.6219383887910758,0,0,0
66,-0.05351241607556829,-0.36208687627319125,0.37177338771607593,-0.5915167019106974,0,1,0,1.603119362200301,-0.11095342154390785,-0.3409788778582933,0.4185442411862231,1.8153200861544085,1.977625888186013,1,0,0
67,0.3421334046724248,-0.36882318867387726,-0.20368593655359266,-0.5915167019106974,0,1,0,0.9919467428382966,-0.11095342154390785,-0.3409788778582933,0.4591279437395587,-0.07348837741465196,0.5520140310845921,1,0,1
68,0.7377792254204179,-0.36186290680718375,0.40472279128777033,-0.5915167019106974,0,1,0,-1.2490195281557193,-0.11095342154390785,-0.3409788778582933,0.3575848367311094,1.4886840360635183,0.38679154070644933,1,0,0
69,0.8169083895700164,-0.3644292523192201,0.2027067834137538,-0.5915167019106974,0,1,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,0.24237407782969791,1.2614589577394206,-0.21468049192194164,0,0,1
70,0.8564729716448157,2.76051988315993,-0.9812868380706454,-0.5915167019106974,1,0,0,0.5844983299302937,-0.11095342154390785,-0.3409788778582933,-0.7526812903530169,-1.465241982149749,-0.6005981467270393,1,0,0
71,-0.6469811471975578,-0.3473710486512731,3.6917522779350413,1.6905693394114378,0,1,0,-0.8415711152477163,-0.11095342154390785,-0.3409788778582933,-0.050516155680222274,0.8780166380675061,-0.5647919702666531,1,0,0
72,1.0938604640936116,2.76051988315993,-0.399272792511181,-0.5915167019106974,1,0,0,-1.2490195281557193,-0.11095342154390785,-0.3409788778582933,-1.2015336865679047,-1.0960012298730908,-0.8183642583216754,1,0,0
73,0.8960375537196151,-0.3595825530748185,1.8691379373770016,-0.5915167019106974,0,1,0,-1.2490195281557193,-0.11095342154390785,1.6647792271904904,-0.2509191496935945,2.710018832055542,-0.4891745859220978,1,0,0
74,-1.2800144603943469,-0.347464771258587,0.5134909824989048,1.6905693394114378,0,1,0,2.0105677751083038,-0.11095342154390785,-0.3409788778582933,1.7469058441819734,-0.32911659052926173,0.6398856160541543,1,0,0
75,0.6586500612708193,-0.36500330328901764,-0.5427734723958317,-0.5915167019106974,0,1,0,-0.026674289431710546,-0.11095342154390785,-0.3409788778582933,-0.7681098053732933,-0.9255824211300175,-0.4071013300287584,1,0,0
76,-2.1899998481147307,-0.35541051877571334,0.052224446369856896,1.6905693394114378,0,0,0,0.7882225363842952,-0.11095342154390785,-0.3409788778582933,0.24866287471296272,0.45196961620982334,1.397792980563732,0,0,1
77,0.5795208971212207,-0.36070308954167435,0.035674402959989054,-0.5915167019106974,1,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.24043782155481982,-0.826171449363225,0.7556728678133665,1,0,0
78,0.6982146433456186,-0.3618339630608074,-0.38051272813004094,-0.5915167019106974,0,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,0.4592117943646689,2.085149866664274,1.022694888261689,1,0,0
79,-0.2513353264495648,2.76051988315993,-1.2074372795059412,-0.5915167019106974,0,1,0,3.844085633194317,-0.11095342154390785,-0.3409788778582933,-0.8237027698213543,-1.4794435495450051,-0.6872144233398934,1,0,0
80,-1.319579042469146,-0.35837173968474123,1.06160129724908,1.6905693394114378,1,0,0,-0.026674289431710546,-0.11095342154390785,-0.3409788778582933,-0.6057749951599507,-0.34331815792451775,-0.7466921288124883,0,0,1
81,0.500391732971622,-0.3579031266481718,0.29055511702182313,-0.5915167019106974,1,0,0,-1.0452953217017178,-0.11095342154390785,-0.3409788778582933,-0.2935152672495749,-1.1102027972683468,-0.3710560472147135,0,0,0
82,0.61908547919602,-0.3601476452659758,-0.23849376685112955,-0.5915167019106974,0,1,0,0.7882225363842952,-0.11095342154390785,-0.3409788778582933,-0.8984975274196505,-1.1954122016398834,-0.3729688980439829,1,0,0
83,0.22343965844802685,-0.36459946911338575,-0.6912215855911713,-0.5915167019106974,1,0,0,-0.8415711152477163,-0.11095342154390785,-0.3409788778582933,-0.20127957962835755,-1.1102027972683468,-0.5286271342757788,0,0,0
84,0.3816979867472241,2.76051988315993,0.5959649469268349,-0.5915167019106974,0,1,0,-0.8415711152477163,-0.11095342154390785,-0.3409788778582933,-0.5199958056722186,1.2046526881583963,0.35110491742289246,1,0,0
85,0.3421334046724248,-0.36643188391373605,-0.20368593655359266,-0.5915167019106974,1,0,0,-0.4341227023397134,-0.11095342154390785,-0.3409788778582933,0.8636233592711519,-0.9539855559205298,0.1510924525874128,1,0,0
86,0.6982146433456186,-0.3675407050546776,0.07655979092852447,-0.5915167019106974,0,1,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,0.05027229570223523,0.5939852901623843,-0.8913514727759851,0,0,0
87,-0.6865457292723572,-0.36530238866823994,-0.34907015703875943,-0.5915167019106974,1,0,0,-0.6378469087937149,-0.11095342154390785,1.6647792271904904,0.05966356571457736,1.2614589577394206,-0.581170755492272,1,0,0
88,0.8564729716448157,2.76051988315993,-0.9669970433813969,-0.5915167019106974,1,0,0,-1.0452953217017178,-0.11095342154390785,-0.3409788778582933,-0.11097245638467475,1.9431341927117132,0.2436266114533191,1,0,0
89,0.22343965844802685,-0.36398820475538995,-0.3762684833102114,-0.5915167019106974,0,0,0,-1.0452953217017178,-0.11095342154390785,-0.3409788778582933,0.13060119455780453,0.5939852901623843,-0.13129215108347955,1,0,0
90,1.133425046168411,-0.3643024511446189,0.3167237744316597,-0.5915167019106974,0,1,0,-0.6378469087937149,-0.11095342154390785,-0.3409788778582933,0.20380279027900702,0.7502025315102014,-0.43388124163852976,1,0,0
91,-0.33046449059916344,-0.36381729882440583,-0.76844675021233,-0.5915167019106974,0,1,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,-0.11516498764018462,0.13953513351418942,-0.49001145815990316,1,0,0
92,0.7377792254204179,-0.3657358557270667,-1.0129303201593154,-0.5915167019106974,0,0,0,-0.4341227023397134,-0.11095342154390785,-0.3409788778582933,-0.912668283063274,0.08272886393316475,0.010079480517210627,1,0,0
93,0.3421334046724248,-0.36289799030854747,-0.5929509939935796,1.6905693394114378,0,1,0,0.5844983299302937,-0.11095342154390785,-0.3409788778582933,-0.29720469475442357,-0.25810875355298124,-0.26907718737928965,1,0,1
94,-0.33046449059916344,-0.3552203170138116,-0.3724009466104851,1.6905693394114378,0,1,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,-0.6965852221542947,0.8070088010912256,0.5942163025053478,1,0,1
95,-1.2008852962447483,-0.3530736558242324,1.632263871456101,1.6905693394114378,0,1,0,-0.23039849588571198,-0.11095342154390785,9.687811647385626,3.0989971740839093,2.724220399450798,-0.8880039838247638,1,0,1
96,0.3421334046724248,-0.36497849436355223,-0.20368593655359266,-0.5915167019106974,0,1,0,-0.23039849588571198,-0.11095342154390785,-0.3409788778582933,0.8650488198980253,-0.030883675228883585,0.3772870631485171,0,0,0
97,-0.9634978037959523,2.76051988315993,1.4534028560310954,1.6905693394114378,1,0,0,0.5844983299302937,-0.11095342154390785,-0.3409788778582933,1.277845447315528,-0.8119698819679689,0.2527126528923487,1,0,0
98,0.4608271508968227,2.76051988315993,0.6493319306081234,-0.5915167019106974,1,0,0,-1.4527437346097205,3.5711291518158657,1.6647792271904904,0.11508882891241796,4.059167734604871,-0.6088473159282635,0,0,0
99,0.9356021357944144,-0.36287249224626356,-0.48458462477722203,-0.5915167019106974,0,1,0,-0.4341227023397134,-0.11095342154390785,-0.3409788778582933,-0.38935653175053075,-0.32911659052926173,0.17751370466669614,1,0,0
100,-1.9921769377407343,-0.3594998566566004,-0.32639232820854597,1.6905693394114378,0,1,0,-0.026674289431710546,-0.11095342154390785,-0.3409788778582933,-1.0350063450990523,2.1703592710358106,-0.3373420513488407,0,0,0
101,0.61908547919602,-0.3519241756110002,-0.09999074802651481,-0.5915167019106974,1,0,0,-0.4341227023397134,-0.11095342154390785,-0.3409788778582933,0.246650459710318,0.5513805879766159,1.398868959155196,1,0,0
102,1.0542958820188124,2.76051988315993,-0.20840734499221958,-0.5915167019106974,0,1,0,0.5844983299302937,-0.11095342154390785,-0.3409788778582933,-0.06619622257582923,-0.7125589102011761,-0.08813345424808915,1,0,0
103,0.06518133014882964,2.76051988315993,-0.23261712017751943,-0.5915167019106974,0,1,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.31422637165179373,-0.35751972531977383,-0.6767535203673265,1,0,0
104,0.3421334046724248,-0.3616189523734402,-0.20368593655359266,-0.5915167019106974,1,0,0,-0.4341227023397134,-0.11095342154390785,-0.3409788778582933,-0.504902693152383,1.2898620925299327,-0.3816962799525245,1,0,0
105,0.3421334046724248,-0.36150317738793486,-0.20368593655359266,-0.5915167019106974,1,0,0,-1.0452953217017178,-0.11095342154390785,-0.3409788778582933,-0.7350726590798754,0.8354119358817378,0.35242000236801513,1,0,0
106,-2.466951922638326,-0.35118059698385545,-0.052299500021448016,1.6905693394114378,0,1,0,-0.4341227023397134,-0.11095342154390785,-0.3409788778582933,0.6576862240005066,0.8354119358817378,0.48267318852357705,1,0,0
107,-1.3591436245439454,-0.36004840956411405,-0.03200748928522159,1.6905693394114378,0,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,0.31088003854472934,-0.32911659052926173,0.09520134241969808,1,0,1
108,0.18387507637322756,-0.35836209176928246,0.12482865805108287,1.6905693394114378,0,1,0,-0.6378469087937149,-0.11095342154390785,-0.3409788778582933,0.11198635578334065,0.3525586444430308,-0.4402773365988992,1,0,0
109,-0.8843686396463537,-0.36208963282046513,-0.4732833811741256,1.6905693394114378,0,1,0,-0.6378469087937149,-0.11095342154390785,-0.3409788778582933,-0.7443800784671074,-0.40012442750554217,-0.3555739108153145,1,0,0
110,0.3421334046724248,-0.3666696361161132,-0.20368593655359266,-0.5915167019106974,0,1,0,0.3807741234762923,-0.11095342154390785,1.6647792271904904,-1.0984812683074718,0.19634140309521358,-0.5300019958093162,0,0,0
111,0.3421334046724248,-0.36503569271948644,-0.20368593655359266,-0.5915167019106974,1,0,0,-0.026674289431710546,-0.11095342154390785,-0.3409788778582933,-0.28445939973767354,-0.982388690711042,-0.3112196822116307,1,0,0
112,0.4212625688220234,-0.3593110331683356,-0.7103834719670881,1.6905693394114378,0,1,0,-1.0452953217017178,-0.11095342154390785,-0.3409788778582933,-0.5603279563502236,0.3099539422572624,0.5521933608498362,1,0,1
113,-0.4491582368235614,-0.36630646101277187,-0.06503223448093662,-0.5915167019106974,0,1,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.5185703450453453,-0.7835667471774566,-0.5584556518946981,0,0,0
114,0.6586500612708193,2.76051988315993,-0.3436706739839467,-0.5915167019106974,1,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.768445207873734,-1.3090247408019322,-0.5781819260715387,0,0,0
115,-0.6865457292723572,-0.366300947918224,-0.892609746598349,1.6905693394114378,1,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.6130699995445379,-1.0675980950825785,-0.39933037353485157,1,0,1
116,0.3421334046724248,-0.3629110839080987,-0.20368593655359266,-0.5915167019106974,0,0,0,-0.8415711152477163,-0.11095342154390785,-0.3409788778582933,-0.0708080069568901,-0.669954208015408,-0.7367692151356533,1,0,1
117,0.30256882259762546,-0.3502385469529871,-0.22342544204700102,-0.5915167019106974,1,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,0.7603193891353884,-0.31491502313400543,0.07529573847761359,1,0,1
118,-0.8052394754967551,-0.3666682578424762,0.3030367127345763,-0.5915167019106974,0,1,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,1.0833958476849799,1.8721263557354326,1.6485557689632648,1,0,0
119,0.02561674807403033,-0.3630020499681386,-0.5195180244481267,-0.5915167019106974,1,0,0,1.3993951557462996,-0.11095342154390785,-0.3409788778582933,0.8829090030464973,-1.2522184712209077,0.1280186894593509,1,0,1
120,0.02561674807403033,2.76051988315993,-0.15687367416210002,1.6905693394114378,1,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-0.008674693750233678,-0.40012442750554217,0.3298244519472706,1,0,0
121,-1.0030623858707517,-0.3609677180799724,0.6523707094436227,1.6905693394114378,0,1,0,-0.6378469087937149,-0.11095342154390785,-0.3409788778582933,0.5113668831832118,-0.11609307960042034,1.0197658354293704,0,0,0
122,0.500391732971622,2.76051988315993,-0.8424573388752746,-0.5915167019106974,1,0,0,-0.6378469087937149,-0.11095342154390785,-0.3409788778582933,-0.8186717323147424,-0.45693069708656664,0.2991590620905458,1,0,0
123,0.61908547919602,2.76051988315993,-0.5171070924794661,-0.5915167019106974,1,0,0,0.3807741234762923,-0.11095342154390785,-0.3409788778582933,-1.1326923233524324,1.3466683621109572,-0.8315151077729023,1,0,0
